element_type,osmid,amenity,diet:vegan,diet:vegetarian,name,opening_hours,organic,website,wheelchair,geometry,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,phone,cuisine,source,source:date,old_name,toilets:wheelchair,brand,brand:wikidata,brand:wikipedia,email,delivery,description,smoking,takeaway,shop,survey:date,url,addr:housename,outdoor_seating,branch,facebook,image,mapillary,capacity,note,contact:phone,operator,payment:bitcoin,phone_1,bar,diet:mediterranean,diet:non-vegetarian,diet:omnivore,opening_hours:covid19,reservation,contact:email,contact:website,name:en,name:nl,ref:bag,alt_name,level,name:yue,name:zh,internet_access,diet:meat,name:es,short_name,craft,wikidata,wikipedia,check_date:opening_hours,vegan,payment:cash,payment:cryptocurrencies,payment:maestro,payment:visa_electron,delivery:covid19,microbrewery,toilets,fax,nodes,building,start_date,layer,note:BAG,fixme,indoor
node,4055426484,restaurant,,,Escamp Ezgi,,,,,POINT (4.2724659 52.0503453),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4055427626,restaurant,,,Partners,,,,,POINT (4.278345 52.0473939),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4136295460,restaurant,,,Brasserie Roem,,,https://roemervisschercollege.nl/onze-school/onze-leer-werkbedrijven/brasserie-roem/,,POINT (4.2912326 52.050975),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4147202254,restaurant,,,Lee's Garden,,,,,POINT (4.2728348 52.0909225),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4147248201,restaurant,,,Today,,,,,POINT (4.2774619 52.0880062),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4147248202,restaurant,,,Da Enzo Marchese,,,,,POINT (4.2772193 52.0878198),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4200309980,restaurant,,,,,,,,POINT (4.2986027 52.0996446),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4396398594,restaurant,,,Amazing Oriental,Mo-Th 10:30-18:00; Fr 10:30-20:00; Sa 10:30-18:00; Su 12:30-17:00,,,,POINT (4.356402 52.038511),,,,,,,asian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-11,,,,,,,,,,,,,,,,
node,4418052326,restaurant,,,Havenpaleis,,,,yes,POINT (4.271512 52.0991067),'s-Gravenhage,,1C,2583CL,Doctor Lelykade,,vis,BAG,2016-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4436167828,restaurant,,,Veggiesaurus,,,https://www.veggiesaurusdenhaag.nl/,,POINT (4.3374971 52.0681498),'s-Gravenhage,,131-1,2516BA,Binckhorstlaan,+31 659105372,,BAG,2016-10-07,,,,,,,only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,only,,,,,,,,,,,,,,,
node,4560723828,restaurant,,,Dunglemann Chicken & Burgers,,,https://www.dungelmann.nl/turfmarkt-dungelmann/,,POINT (4.3196097 52.0783248),'s-Gravenhage,,87,2511DP,Turfmarkt,,,BAG,2016-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4594048689,restaurant,,,Partycentrum Madestein,,,https://www.madestein.nl/,,POINT (4.2169737 52.0366502),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4604061745,restaurant,,,Restaurant La Roza,,,,,POINT (4.3039998 52.0765787),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4775377537,restaurant,,,Coco Bango,,,,,POINT (4.2786387 52.0656018),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4795904523,restaurant,,,Mezze Arabische Tapasbar,We-Su 16:00-24:00,,,,POINT (4.2821665 52.113311),'s-Gravenhage,,32,2586CL,Gevers Deynootplein,,arab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5109754044,restaurant,,,De Freule,,,,,POINT (4.2686801 52.0790608),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5109754063,restaurant,,,Simply Thai,,,,,POINT (4.2682977 52.0782463),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5109754068,restaurant,,,Lunchroom Lot,,,,,POINT (4.2687887 52.0784171),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5109860982,restaurant,,,Casa di Bella,,,,,POINT (4.2699313 52.0784402),,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5109860990,restaurant,,,The UPSIDE cafe,,,,,POINT (4.2696282 52.0787996),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5109861007,restaurant,,,Hungarian Corner,,,,,POINT (4.2711271 52.0790532),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5111168308,restaurant,,,Indian Curry House,,,https://indiancurryhouse.nl/,,POINT (4.2694651 52.079093),'s-Gravenhage,,69,2565HX,Thomsonlaan,,indian,,,,,,,,,,,,,,,,,,,,,,,,070 363 4036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5111168327,restaurant,,,Pizza Napoli,,,https://bestelnapoli.nl,,POINT (4.2675078 52.0802569),,,,,,,,,,,,,,,,yes,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5111168335,restaurant,,,Nieuw Tin Long,,,,,POINT (4.2680603 52.0796934),,,,,,,chinees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5123686230,restaurant,,,Brasserie Chapter,Tu-Sa 17:00-23:00,,http://www.brasseriechapter.com,,POINT (4.3080026 52.0785239),'s-Gravenhage,,17,2513AT,Annastraat,+31 6 57 10 44 30,,BAG,2017-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5151673521,restaurant,,,Café Franklin,,,,,POINT (4.2771175 52.0783869),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5197861735,restaurant,,,Zee op Tafel,,,,,POINT (4.3038639 52.092205),'s-Gravenhage,,95,2585EJ,Bankastraat,,international,BAG,2014-02-11,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5228173241,restaurant,,,Datça,,,,,POINT (4.2829065 52.0817323),,,,,,,turkish,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5228173256,restaurant,,,Sushi Aino,,,,,POINT (4.2780037 52.0787827),,,,,,,sushi,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5228173263,restaurant,,,Primavera,,,,,POINT (4.2795368 52.0764383),,,,,,,pizza,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5229126099,restaurant,,,Sushi Morikawa,,,,,POINT (4.310408 52.0897771),,,,,,,sushi,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5248643192,restaurant,,,Warung Yanti,,,,,POINT (4.2857328 52.0781316),,,,,,,indonesian,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5248643198,restaurant,yes,only,Jantje,Mo 13:00-21:00; Tu-Fr 11:00-21:00; Sa 10:00-21:00; Su 13:00-20:00,only,http://www.jantje.nu/,,POINT (4.2843548 52.0774059),'s-Gravenhage,,60A,2562HA,Weimarstraat,+31 70 8874530,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5266195920,restaurant,only,only,Conscious Kitchen,,,https://www.consciouskitchen.nl/home,,POINT (4.2921089 52.079089),'s-Gravenhage,,127,2518CS,Witte de Withstraat,,,BAG,2017-11-08,,,,,,info@consciouskitchen.nl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5268685813,restaurant,,,Induano Bites,,,,,POINT (4.3064401 52.0765366),'s-Gravenhage,,3,2512GK,Jan Hendrikstraat,,,BAG,2017-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5270678686,restaurant,only,only,Water en Brood,We-Sa 17:30-21:00,,https://radar.squat.net/en/node/372659,,POINT (4.2986651 52.0566751),'s-Gravenhage,,12,2531XE,Beatrijsstraat,+31 70 399 7455,,BAG,2017-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5272705432,restaurant,,,Çadir,,,https://cadir.nl,,POINT (4.3141817 52.0631003),'s-Gravenhage,,50,2521AG,Calandstraat,+31704448170,,BAG,2017-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5272706723,restaurant,,,Jamie's Italian,,,https://www.jamieoliver.com/italian/netherlands/restaurants/the-hague/,,POINT (4.3110896 52.0759804),'s-Gravenhage,,37,2511BH,Grote Marktstraat,+31 70 205 5791,seafood;italian_pizza,BAG,2017-11-08,,,,,,,yes,Levering via: https://www.thuisbezorgd.nl/jamies-italian-den-haag,no,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5272707235,restaurant,,,Pastis,,,,,POINT (4.3066923 52.0797091),'s-Gravenhage,,57,2513BA,Oude Molstraat,,french,BAG,2017-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5272708914,restaurant,,,Le Connaisseur,,,,,POINT (4.308148 52.0774142),'s-Gravenhage,,35,2513AL,Dagelijkse Groenmarkt,,,BAG,2017-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5272708942,restaurant,,,Cafe de Florèz,,,,,POINT (4.3081299 52.0785677),'s-Gravenhage,,13,2513AT,Annastraat,,,BAG,2017-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5272734221,restaurant,,,Vascobelo,,,,,POINT (4.3131598 52.084612),'s-Gravenhage,,2,,Hooistraat,,international;coffee_shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5273985282,restaurant,yes,yes,Capriole Café,Th-Mo 09:00-23:00,,https://capriolecafe.nl/,yes,POINT (4.337666 52.0649543),'s-Gravenhage,,18,2516CC,Fokkerkade,+31 70 701 1010,burger;coffee_shop;fish;international;regional,BAG,2017-11-08,,,,,,info@capriolecafe.nl,no,,outside,no,,,,,yes,,,,,,,,,,,,,,,,recommended,,,,,,,,,,,,,,,,,,,no,no,yes,no,,,,,,,,,,,
node,5454588652,restaurant,,,Karsten en Kuiper,,,,,POINT (4.2912619 52.0811066),,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5454588656,restaurant,,,Curry & Cocos,,,http://www.curryencocos.nl,,POINT (4.2924675 52.0816158),,,,,,+31 70 360 2600,thai,survey,,,,,,,,,,,yes,,,,,yes,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5454588657,restaurant,,,Vincenzo's,,,,,POINT (4.2926117 52.0816731),,,,,,,italian,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5454588666,restaurant,,,Amici,,,,,POINT (4.2934979 52.0835152),,,,,,,italian,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5454588669,restaurant,,,De Javaanse Vlam,,,,,POINT (4.2930158 52.0836036),,,,,,,indonesian,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5454588687,restaurant,,,Braadstaal,,,,,POINT (4.2828003 52.0826164),,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5454588688,restaurant,,,Haver,,,,,POINT (4.2827981 52.0825579),,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5536558948,restaurant,,,Arawann Thaifood To Go,,,http://www.arawannthaifood.nl/,,POINT (4.2754615 52.1045577),'s-Gravenhage,NL,211,2584BE,Keizerstraat,+31 70 7856296,thai,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,Mo-Su 13:00-20:30,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
node,5552623313,restaurant,only,,Fast & Vegan,Mo off; Tu-Fr 08:00-17:00; Sa-Su 09:00-17:00,,https://fastandvegan.nl/,,POINT (4.2976934 52.0813761),'s-Gravenhage,,96A,2418CL,Piet Heinstraat,+31 6 43057964,sandwich;burger,survey,,,,,,,mail@fastandvegan.nl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5552624232,restaurant,yes,only,Hummus,,,https://ilovehummus.nl/denhaag/,,POINT (4.2932153 52.0817175),,,,,,+31 70 8881546,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5552624236,restaurant,,,De Sushimeisjes,,,,,POINT (4.2921178 52.0812617),,,,,,,sushi,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5554511760,restaurant,,,Ramen Ohashi,,,https://ramenohashi.wixsite.com,,POINT (4.2808754 52.0758515),,,139,,Weimarstraat,+31 70 216 2209,japanese,survey,,,,,,,ramenohashi.nl@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5554511797,restaurant,,,Amon,,,,,POINT (4.2845851 52.0720643),,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5554511804,restaurant,,,Tay Wah,,,,,POINT (4.2838355 52.0743809),,,,,,,chinese,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5571440181,restaurant,,,De Drie Konijntjes,,,,,POINT (4.2978721 52.0857249),,,,,,,spare_ribs,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5571440182,restaurant,,,Que Pasa,,,,,POINT (4.2973023 52.08576),,,,,,,tapas;grill,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5571440184,restaurant,,,3Stones,,,,,POINT (4.2972928 52.0855529),,,,,,,kenyan,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5571440188,restaurant,,,Da Mister Toni,,,,,POINT (4.296017 52.0851565),,,,,,,italian,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5613555597,restaurant,,,Kleurhap,,,,,POINT (4.2729171 52.0748751),,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5613555613,restaurant,,,Gold River,,,,,POINT (4.2772663 52.0738217),,,,,,,suriname;antilles,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5613563067,restaurant,,,Sayang,,,,,POINT (4.2778536 52.079108),,,,,,,indonesian,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5615872671,restaurant,yes,only,Symbiose,Tu-Su 17:00-23:00,only,http://www.restaurantsymbiose.nl/,,POINT (4.2761359 52.0748989),'s-Gravenhage,,60,2561TL,Galileïstraat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5715004242,restaurant,,,Shabu Shabu,"Mo-Th 16:00-22:00, Fr,Sa 12:00-22:30, Su 12:00-22:00",,https://www.shabushabu.nl/,,POINT (4.3043534 52.0783161),,,,,,,sushi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5742314340,restaurant,,,'t Drieluik,,,,,POINT (4.2842501 52.0767482),,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5758880036,restaurant,,,Tapas y Más,,,,,POINT (4.3257641 52.0814913),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5758880037,restaurant,,,The Poké Bar,,,,,POINT (4.3255654 52.0816191),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5758880039,restaurant,,,Hermanos Burrito & Bara,,,,,POINT (4.3259693 52.0814789),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5758880040,restaurant,,,Don Brûlée,,,,,POINT (4.3257718 52.0816312),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5758880041,restaurant,,,The Roaming Panda,,,,,POINT (4.325684 52.0815538),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5758880042,restaurant,,,Tajine Fabriek,,,,,POINT (4.3256185 52.0816908),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5758880043,restaurant,,,MIXCO - Urban Mexican Taste,,,,,POINT (4.3257477 52.08175),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5758880044,restaurant,,,Pierogies,,,,,POINT (4.325729 52.0816965),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5762491784,restaurant,,,Munch,,,,,POINT (4.300637 52.0836354),,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5762491786,restaurant,,,Zalmhuis Anna Paulowna,,,,,POINT (4.3008503 52.0833571),,,,,,,fish,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5762491791,restaurant,,,Taste of Persia,"We-Su 17:00-22:00; Mo,Tu off",,,,POINT (4.3004043 52.0824745),,,,,,,persian,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5762491792,restaurant,,,Pas du poespas,,,,,POINT (4.2999747 52.0823071),,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5762491793,restaurant,,,Carmil,,,,,POINT (4.2997688 52.0824253),,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5762491815,restaurant,,,Taco Cartel,,,,,POINT (4.2917963 52.0813353),,,,,,,mexican,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5762491824,restaurant,,,Jules,,,,,POINT (4.2892689 52.0802507),,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5764459040,restaurant,,,La Famiglia,,,,,POINT (4.2775664 52.0824576),,,,,,,pizza,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5768889100,restaurant,,,Grapes & Olives,,,http://www.grapesandolives.nl/home,,POINT (4.3032131 52.0801852),'s-Gravenhage,,1,2513EE,Veenkade,+31 70 3466682,mediterranean,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5774047397,restaurant,,,Pizza Panino,,,,,POINT (4.2722226 52.0746895),,,,,,,pizza,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5774047405,restaurant,,,Shiraz,,,,,POINT (4.27078 52.0761999),,,,,,,persian,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5774047413,restaurant,,,Mali Thai Kitchen,,,,,POINT (4.2681908 52.0753009),,,,,,,thai,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5774047415,restaurant,,,L'Oro di Napoli,,,,,POINT (4.268738 52.0758748),,,,,,,italian,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5774047421,restaurant,,,Anatolie,,,,,POINT (4.269895 52.0762959),,,,,,,turkish,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5774047438,restaurant,,,Palembang,,,,,POINT (4.2747807 52.0790374),,,,,,,indonesian,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5780099587,restaurant,,,Het Zamen,,,,,POINT (4.2923098 52.0743992),,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5783350486,restaurant,,,Uno,,,,,POINT (4.3218233 52.0707643),,,,,,,chicken;pizza,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5783350488,restaurant,,,Mirazu,,,,,POINT (4.3216333 52.070946),,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5783350490,restaurant,,,Ourika,,,,,POINT (4.3213287 52.0711704),,,,,,,moroccan,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5783350491,restaurant,,,Best of India,,,https://www.bestofindiarestaurants.nl/,,POINT (4.3212532 52.0712431),'s-Gravenhage,,140A,2515BS,Stationsweg,,indian,survey,,,,,,,,,,,,,,,,,,,,,,,+31702810102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5783350492,restaurant,,,La Crêpe,,,,,POINT (4.3211731 52.0713217),,,,,,,pancake,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5783350501,restaurant,,,Arabesq,,,,,POINT (4.3190967 52.0728004),,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5796985981,restaurant,,,Mandarin Place,,,,,POINT (4.278973 52.08511),,,,,,,chinese,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5796985984,restaurant,,,La Fonda,,,,,POINT (4.2790731 52.0855034),,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5796986000,restaurant,,,El Gusto,,,,,POINT (4.2797599 52.0847433),,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5796986001,restaurant,,,First Place,,,,,POINT (4.2797574 52.084508),,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
